"ID","LEVEL","SCORE","KILLDEATH","WINRATIO","PLAYTIME","MOST1","tear","attack","defence","charge","support","group","heaven"
"µüÁö",245,2702,2.04,50,5,"McCree","platinum",1,0,0,0,"attack","yes"
"skynet",207,2702,3.31,38,4,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"µ¹°×Ãæ",562,2702,2.45,37,6,"McCree","platinum",1,0,0,0,"attack","yes"
"¿¢¼¿·¯·¹ÀÌÅÍ",372,2702,1.57,30,5,"Ana","platinum",0,0,0,1,"support","yes"
"·ÎÁ÷1Å¸",279,2702,1.94,50,5,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"¿À¾Æ½Ã½º",215,2702,2.67,55,5,"Tracer","platinum",1,0,0,0,"attack","yes"
"ÀÌ°¡Çâ",191,2702,2.77,61,5,"D.Va","platinum",0,0,1,0,"charge","yes"
"ÆøÅº³ª°¡½Å´Ù",365,2702,1.95,47,6,"McCree","platinum",1,0,0,0,"attack","yes"
"givenchy",77,2702,2.25,55,6,"Zenyatta","platinum",0,0,0,1,"support","yes"
"°£Áö³ª´Â´Ğ³×ÀÓ",334,2702,2.03,45,6,"D.Va","platinum",0,0,1,0,"charge","yes"
"¿ÁÅÂÄ¿",451,2702,1.41,58,6,"McCree","platinum",1,0,0,0,"attack","yes"
"±è¿¹»ß",409,2702,0.05,56,7,"Mercy","platinum",0,0,0,1,"support","yes"
"¹ÇÈÊÀ²¾Æ",348,2702,2.85,56,5,"Genji","platinum",1,0,0,0,"attack","yes"
"¹öµé°¡½Ã",300,2702,1.49,47,5,"Hanzo","platinum",0,1,0,0,"defence","yes"
"À¯½æ",293,2702,2.11,45,6,"Ana","platinum",0,0,0,1,"support","yes"
"Azpilicueta",231,2702,1.69,41,5,"Genji","platinum",1,0,0,0,"attack","yes"
"ïµ¥¸®¾ÆÄÉªyµµµÏ",172,2702,1.89,55,6,"Zenyatta","platinum",0,0,0,1,"support","yes"
"¹Î°£ÀÎµÈ³¯",108,2702,2.14,62,6,"Tracer","platinum",1,0,0,0,"attack","yes"
"Benope",536,2702,1.92,36,6,"McCree","platinum",1,0,0,0,"attack","yes"
"CSH",327,2702,0.18,49,6,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"°Ôº¹Ä¡",257,2702,0.96,26,6,"Ana","platinum",0,0,0,1,"support","yes"
"Bluesky",624,2702,2.08,50,6,"Doomfist","platinum",1,0,0,0,"attack","yes"
"¹ö¸²¹ŞÀº°ÕÆ®À§ÇÑ",329,2702,1.83,50,7,"Genji","platinum",1,0,0,0,"attack","yes"
"ÀçÇü",244,2702,2.24,39,7,"McCree","platinum",1,0,0,0,"attack","yes"
"juni0098",172,2702,2.59,64,6,"Zarya","platinum",0,0,1,0,"charge","yes"
"¼Û¿µÃ¤",419,2702,2.4,51,6,"Mercy","platinum",0,0,0,1,"support","yes"
"Lucy",369,2702,2.34,51,6,"Zenyatta","platinum",0,0,0,1,"support","yes"
"SeoRi",476,2702,0.51,64,7,"Genji","platinum",1,0,0,0,"attack","yes"
"Èò¼ö¿°",386,2702,2.38,54,7,"Torbjorn","platinum",0,1,0,0,"defence","yes"
"¼Õ³ªÀº",338,2702,2.19,51,7,"Mercy","platinum",0,0,0,1,"support","yes"
"Á¹¸°°õ",257,2702,2.78,51,8,"Genji","platinum",1,0,0,0,"attack","yes"
"Èñ¸Á",59,2702,3.59,57,7,"Reaper","platinum",1,0,0,0,"attack","yes"
"±Í¿ä¹ÌÁ¤È£¼®",427,2702,1.6,50,7,"Tracer","platinum",1,0,0,0,"attack","yes"
"ÀÌ°Ç",291,2702,2.92,71,7,"Ana","platinum",0,0,0,1,"support","yes"
"¾ö¸¶",264,2702,4.73,76,7,"Genji","platinum",1,0,0,0,"attack","yes"
"¼±¿ì",143,2702,2.87,64,7,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"Ä¥¿ø¶×¶×ÀÌ",492,2702,2.29,67,8,"Zarya","platinum",0,0,1,0,"charge","yes"
"¿ì¶÷ÀÌ",387,2702,2.25,51,8,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"¼Õ¿¬ÇÊ",360,2702,2.68,58,8,"Genji","platinum",1,0,0,0,"attack","yes"
"¸·°­ÇÑ¹ÙÁö",175,2702,2.29,40,7,"Mercy","platinum",0,0,0,1,"support","yes"
"RYUJEHONG",139,2702,2.36,40,7,"Junkrat","platinum",0,1,0,0,"defence","yes"
"ÇÑÁ¶Ãæ",106,2702,1.6,55,8,"Winston","platinum",0,0,1,0,"charge","yes"
"ÅÂÈÄ´×",84,2702,2.47,50,9,"Genji","platinum",1,0,0,0,"attack","yes"
"False9",711,2702,2.32,52,8,"Roadhog","platinum",0,0,1,0,"charge","yes"
"RottenGirl",326,2702,2.28,57,9,"Zarya","platinum",0,0,1,0,"charge","yes"
"½ÃÇè±â°£À×¿©",284,2702,3.83,50,7,"Ana","platinum",0,0,0,1,"support","yes"
"¾ç¸»Àº½Ï½º",200,2702,2,37,8,"Ana","platinum",0,0,0,1,"support","yes"
"ÂùÈ£ÂùÈ£Â¯Â¯Â¯",144,2702,4.1,57,8,"Ana","platinum",0,0,0,1,"support","yes"
"junwoo",637,2702,1.89,52,9,"Ana","platinum",0,0,0,1,"support","yes"
"µÎ¸®¾È",427,2702,2.29,47,8,"McCree","platinum",1,0,0,0,"attack","yes"
"¹Î—ÄÀÌÄ¿",648,2702,3.13,62,9,"Ana","platinum",0,0,0,1,"support","yes"
"ÀåÈñºó",375,2702,1.53,58,9,"Mercy","platinum",0,0,0,1,"support","yes"
"wgzero",268,2702,1.73,45,10,"Tracer","platinum",1,0,0,0,"attack","yes"
"Dockey",310,2702,2.17,52,9,"Lucio","platinum",0,0,0,1,"support","yes"
"didos",169,2702,2.38,46,8,"Roadhog","platinum",0,0,1,0,"charge","yes"
"neires",505,2702,2.86,44,9,"McCree","platinum",1,0,0,0,"attack","yes"
"TCAPMIL",621,2702,1.39,43,10,"Ana","platinum",0,0,0,1,"support","yes"
"°ÕÆ®À§ÇÑ",370,2702,2.41,42,10,"Symmetra","platinum",0,0,0,1,"support","yes"
"¿¡¹Ğ¸®¾Æ¸¶ÁöÅÙ½Ã",347,2702,2.84,52,9,"Hanzo","platinum",0,1,0,0,"defence","yes"
"¼ÖÁ¥76",288,2702,1.46,47,9,"Ana","platinum",0,0,0,1,"support","yes"
"Ã»¹Ú½º",483,2702,1.68,43,9,"Zarya","platinum",0,0,1,0,"charge","yes"
"ÇıÁ¤",314,2702,2.07,51,8,"McCree","platinum",1,0,0,0,"attack","yes"
"ºĞÈ«µÅÁö",149,2702,2.55,52,10,"Mercy","platinum",0,0,0,1,"support","yes"
"°í±Ş½Ã°è",47,2702,2.07,53,9,"Lucio","platinum",0,0,0,1,"support","yes"
"JaPaGeTti",494,2702,2.21,56,10,"Ana","platinum",0,0,0,1,"support","yes"
"´ıº­¶ó",650,2702,2.03,50,10,"Roadhog","platinum",0,0,1,0,"charge","yes"
"²É±æ¸¸°ÈÀÚ",472,2702,2.35,48,9,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"Á¾´Ş»õÆÄ¿ö",448,2702,3.17,63,10,"Mercy","platinum",0,0,0,1,"support","yes"
"Ä³»ı³¢",470,2702,1.56,52,11,"Genji","platinum",1,0,0,0,"attack","yes"
"ehduk",367,2702,2.56,66,11,"Genji","platinum",1,0,0,0,"attack","yes"
"°í¼ÒÇÑÄ¡Å²",289,2702,2.23,51,10,"Tracer","platinum",1,0,0,0,"attack","yes"
"¼ÛÇÏ³ª",488,2702,2.22,55,11,"Tracer","platinum",1,0,0,0,"attack","yes"
"»ı¸íº¸Çèµé¾ú³Ä",243,2702,2.48,53,11,"Zenyatta","platinum",0,0,0,1,"support","yes"
"awkt32",61,2702,2.59,67,10,"Genji","platinum",1,0,0,0,"attack","yes"
"Á¦·Î",1449,2702,2.98,55,11,"McCree","platinum",1,0,0,0,"attack","yes"
"°¥ºñÃÄ¹¬ÃÄ¹¬",484,2702,2.09,58,11,"Mercy","platinum",0,0,0,1,"support","yes"
"TWOBUN",151,2702,2.51,55,11,"Genji","platinum",1,0,0,0,"attack","yes"
"±Ç¿ëÁØ",645,2702,1.22,40,12,"Winston","platinum",0,0,1,0,"charge","yes"
"chickenoma",449,2702,1.51,51,11,"Junkrat","platinum",0,1,0,0,"defence","yes"
"¾çµµ",342,2702,2.42,52,11,"Winston","platinum",0,0,1,0,"charge","yes"
"¼º°İÆÄÅºÇÑÁ¶¿øÃ¨",318,2702,1.1,52,11,"Genji","platinum",1,0,0,0,"attack","yes"
"Silver",215,2702,1.83,57,10,"Pharah","platinum",1,0,0,0,"attack","yes"
"Amici",74,2702,6.78,83,10,"Mercy","platinum",0,0,0,1,"support","yes"
"sol",575,2702,2.29,48,12,"Lucio","platinum",0,0,0,1,"support","yes"
"Noonsol",297,2702,2.54,51,12,"McCree","platinum",1,0,0,0,"attack","yes"
"Wooseok",246,2702,1.66,45,11,"Genji","platinum",1,0,0,0,"attack","yes"
"¸éºÀ",487,2702,2.14,60,12,"Ana","platinum",0,0,0,1,"support","yes"
"±è¼ºÁø",359,2702,2.66,48,12,"Zarya","platinum",0,0,1,0,"charge","yes"
"Œc´×",289,2702,1.59,56,12,"Mercy","platinum",0,0,0,1,"support","yes"
"skyrain77",537,2702,2.3,57,13,"D.Va","platinum",0,0,1,0,"charge","yes"
"shide",213,2702,3.36,61,11,"Hanzo","platinum",0,1,0,0,"defence","yes"
"Âñ·¹²É",474,2702,2.33,55,13,"Hanzo","platinum",0,1,0,0,"defence","yes"
"Ç÷¿ÁÁö",213,2702,2.46,47,12,"Reaper","platinum",1,0,0,0,"attack","yes"
"½Ã¸¶´Ù¾Æ¿ì",447,2702,2.21,40,13,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"PleNo",369,2702,2.88,53,12,"Ana","platinum",0,0,0,1,"support","yes"
"Labyrinth",351,2702,2.11,47,13,"D.Va","platinum",0,0,1,0,"charge","yes"
"Jomanda",297,2702,2.62,49,12,"Genji","platinum",1,0,0,0,"attack","yes"
"red",124,2702,1.36,65,13,"McCree","platinum",1,0,0,0,"attack","yes"
"ÀºÄáÂ¯",87,2702,2.49,54,13,"Lucio","platinum",0,0,0,1,"support","yes"
"Nuclear",587,2702,1.91,44,13,"Lucio","platinum",0,0,0,1,"support","yes"
"¿ì¸®¾Æºü",333,2702,2.64,67,15,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"¾ÆÀÌ°í¼¼»ó¿¡",324,2702,0.96,44,13,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"MnNz",205,2702,2.62,57,13,"Genji","platinum",1,0,0,0,"attack","yes"
"KingsNafla",272,2702,2.3,53,14,"Ana","platinum",0,0,0,1,"support","yes"
"°­Á¾¹Î",132,2702,2.6,61,13,"D.Va","platinum",0,0,1,0,"charge","yes"
"haerim",611,2702,2.65,47,15,"Mercy","platinum",0,0,0,1,"support","yes"
"´Ğ³×ÀÓ",260,2702,2.25,50,13,"McCree","platinum",1,0,0,0,"attack","yes"
"scarecrow",220,2702,0.43,55,14,"D.Va","platinum",0,0,1,0,"charge","yes"
"Áö¼ö",200,2702,1.29,55,15,"D.Va","platinum",0,0,1,0,"charge","yes"
"½ºÅ¸2¸ÁÇÔ",299,2702,2.88,53,15,"Ana","platinum",0,0,0,1,"support","yes"
"alyalyak",89,2702,4.66,54,15,"Genji","platinum",1,0,0,0,"attack","yes"
"NEWQ",597,2702,3.01,52,15,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"¿¡ÀÌ¿Â¸ğµå",594,2702,3.07,51,16,"McCree","platinum",1,0,0,0,"attack","yes"
"¾ÆÈÄ¶ó¸¶Áî´Ù",150,2702,2.1,45,15,"Hanzo","platinum",0,1,0,0,"defence","yes"
"±â»ÍÀÌ",333,2702,2.58,44,15,"Zarya","platinum",0,0,1,0,"charge","yes"
"Yogurt",42,2702,3.09,59,15,"Mercy","platinum",0,0,0,1,"support","yes"
"¾Ï»ç½¿",480,2702,0.8,56,18,"Junkrat","platinum",0,1,0,0,"defence","yes"
"ÈŞÁö´ÂÈŞÁöÅë¿¡",298,2702,1.96,48,17,"Reaper","platinum",1,0,0,0,"attack","yes"
"¿øÁ¾È­",489,2702,1.66,58,17,"McCree","platinum",1,0,0,0,"attack","yes"
"¾Æ±âÅä³¢",393,2702,2.01,58,18,"Widowmaker","platinum",0,1,0,0,"defence","yes"
"»õ´©¸®´ç",593,2702,2.01,59,18,"Winston","platinum",0,0,1,0,"charge","yes"
"¹Ù³ª³ª",322,2702,2.15,60,18,"Doomfist","platinum",1,0,0,0,"attack","yes"
"½ºÀ®¸Ç",298,2702,1.98,50,18,"Ana","platinum",0,0,0,1,"support","yes"
"È­¹°Á»¹Ğ¾î¶ó",352,2702,2.09,56,19,"Ana","platinum",0,0,0,1,"support","yes"
"ÃÊ·Ïº´¿ø",538,2702,1.62,55,20,"McCree","platinum",1,0,0,0,"attack","yes"
"Á¤ÈÄ»ç¶û",518,2702,2.36,56,20,"Lucio","platinum",0,0,0,1,"support","yes"
"È£½Ã³ë³ª¹Ì´Ù",551,2702,2.22,49,20,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"ChaXia",562,2702,2.72,52,21,"Pharah","platinum",1,0,0,0,"attack","yes"
"´õ¸¸´õ¸¸",652,2702,2.05,52,21,"Roadhog","platinum",0,0,1,0,"charge","yes"
"ABC",502,2702,0.81,60,21,"Winston","platinum",0,0,1,0,"charge","yes"
"·ª·ª·ª·Î·Î·Î",350,2702,2.68,61,23,"Winston","platinum",0,0,1,0,"charge","yes"
"ÃÖ¶Ç¶Ç",350,2702,0.81,60,21,"Mercy","platinum",0,0,0,1,"support","yes"
"¾ö¸¶",558,2702,2.68,61,23,"Ana","platinum",0,0,0,1,"support","yes"
"Æ¢±è¿ìµ¿",154,2702,1.65,48,22,"Genji","platinum",1,0,0,0,"attack","yes"
"½Ã±¸",376,2702,1.95,60,22,"Lucio","platinum",0,0,0,1,"support","yes"
"¾ö¸¶¸»µéÀ»°É",435,2702,0.9,54,22,"Tracer","platinum",1,0,0,0,"attack","yes"
"ALOHA",357,2702,0.79,53,22,"Hanzo","platinum",0,1,0,0,"defence","yes"
"ÃÊÀÎ",503,2702,2.43,45,22,"Ana","platinum",0,0,0,1,"support","yes"
"BRAVE",375,2702,2.09,47,22,"Mercy","platinum",0,0,0,1,"support","yes"
"Hoo",189,2702,2.77,52,22,"Lucio","platinum",0,0,0,1,"support","yes"
"¿À¹ö¿öÄ¡",542,2702,2.13,58,22,"Genji","platinum",1,0,0,0,"attack","yes"
"ShinJunhO",494,2702,2.53,54,22,"Lucio","platinum",0,0,0,1,"support","yes"
"ÈúÅÊ¾ÈÇÔ",167,2702,2.63,56,24,"Mercy","platinum",0,0,0,1,"support","yes"
"¸ô¶û²ó",596,2702,1.84,49,24,"Mercy","platinum",0,0,0,1,"support","yes"
"¾Æ¸£¹«¿ì",396,2702,3.39,60,24,"D.Va","platinum",0,0,1,0,"charge","yes"
"Co2",532,2702,0.46,46,24,"Zarya","platinum",0,0,1,0,"charge","yes"
"Àå±¤³²",265,2702,1.9,50,24,"Genji","platinum",1,0,0,0,"attack","yes"
"¾ËÆÄÄ«ÆÄÄ«ÆÄ±î",463,2702,2.45,52,26,"Mercy","platinum",0,0,0,1,"support","yes"
"Yahoo",301,2702,1.74,47,25,"Genji","platinum",1,0,0,0,"attack","yes"
"SnowRain",386,2702,1.64,52,26,"D.Va","platinum",0,0,1,0,"charge","yes"
"±ôÀåÄá",418,2702,2.07,44,25,"Lucio","platinum",0,0,0,1,"support","yes"
"³ª¿µ°øÁê",216,2702,1.61,50,27,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"¾îºÎ123",818,2702,0.74,55,28,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"SHADOW",220,2702,2.15,53,30,"Mercy","platinum",0,0,0,1,"support","yes"
"È¿¸¶½º",416,2702,2.51,48,29,"McCree","platinum",1,0,0,0,"attack","yes"
"¾ûÅ­ÇÑ°ÅºÏÀÌ",295,2702,3.23,53,32,"Winston","platinum",0,0,1,0,"charge","yes"
"ÀÌ¿¹",324,2702,2.74,54,34,"Genji","platinum",1,0,0,0,"attack","yes"
"¸ù°¢",610,2702,1.73,58,35,"Tracer","platinum",1,0,0,0,"attack","yes"
"Á¤Á¤Èñ",503,2702,1.76,53,34,"Zenyatta","platinum",0,0,0,1,"support","yes"
"¾Æ»çÈ÷³ª¹ÌÄí·ç",429,2702,2.3,54,39,"Zarya","platinum",0,0,1,0,"charge","yes"
"Á·±¸ÇÏ°íÀÖ³×",403,2702,2.42,46,35,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"µ¡´Ï",735,2702,2.01,51,45,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"°í±â¿öÄ¡",399,2702,2.64,51,43,"Genji","platinum",1,0,0,0,"attack","yes"
"º¸´Ï",326,2702,2.1,48,47,"Mercy","platinum",0,0,0,1,"support","yes"
"ÇÇÄ­",295,2702,2.34,49,47,"Winston","platinum",0,0,1,0,"charge","yes"
"ONESHOT",252,2702,2.02,53,51,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"»ş¹æÀÌ",657,2702,2.86,50,52,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"Ä¡À¯",411,2702,1.93,50,53,"McCree","platinum",1,0,0,0,"attack","yes"
"ExploStar",619,2702,0.57,47,57,"Ana","platinum",0,0,0,1,"support","yes"
"ChoP",523,2702,2.35,50,60,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"´Á´ë¾ß¸»·Î",525,2701,2.4,44,1,"McCree","platinum",1,0,0,0,"attack","yes"
"ÇÑÈ¿ÁÖ",454,2701,0.86,56,2,"Hanzo","platinum",0,1,0,0,"defence","yes"
"°úÇĞ°°Àº¼Ò¸®ÇÏ³×",447,2701,2.28,70,2,"Genji","platinum",1,0,0,0,"attack","yes"
"Tomotiso",432,2701,2.12,60,1,"Mercy","platinum",0,0,0,1,"support","yes"
"²¿¸¶Æ¼Åº",431,2701,2.8,40,2,"Zarya","platinum",0,0,1,0,"charge","yes"
"µÎÁ¶°¢",431,2701,1.53,40,1,"Winston","platinum",0,0,1,0,"charge","yes"
"³Ê±¸¸®",403,2701,1.84,40,1,"Genji","platinum",1,0,0,0,"attack","yes"
"EVERMORE",391,2701,2.34,44,1,"Roadhog","platinum",0,0,1,0,"charge","yes"
"ÀÌµÎ¹Ú±ÙÀ§ÇèÇØ",388,2701,2.57,33,1,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"riper",370,2701,3.32,89,1,"Hanzo","platinum",0,1,0,0,"defence","yes"
"Nearby",370,2701,3.73,67,1,"Genji","platinum",1,0,0,0,"attack","yes"
"Áö¿Á¹®ÀÇ°ü¸®ÀÚ",353,2701,2.8,50,2,"Junkrat","platinum",0,1,0,0,"defence","yes"
"ÇĞÃ¢½ÃÀı",328,2701,2.42,80,1,"McCree","platinum",1,0,0,0,"attack","yes"
"´Ù±â",312,2701,2.12,40,1,"Winston","platinum",0,0,1,0,"charge","yes"
"Guardian",301,2701,3,70,2,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"ÇÑÁ¶´ë±âÁß",267,2701,1.64,30,1,"McCree","platinum",1,0,0,0,"attack","yes"
"¿¡ÀÓÈ£±¸",258,2701,2.3,80,1,"Ana","platinum",0,0,0,1,"support","yes"
"»õ·ÎÇÏ´Âµğ¹Ù",95,2701,2.3,80,2,"Pharah","platinum",1,0,0,0,"attack","yes"
"HAKU",80,2701,3.85,70,2,"Hanzo","platinum",0,1,0,0,"defence","yes"
"´ÙÇı¾ß",77,2701,1.85,40,1,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"pat1enc3",67,2701,1.87,40,1,"McCree","platinum",1,0,0,0,"attack","yes"
"¹¹¿ä",29,2701,0.94,20,1,"Ana","platinum",0,0,0,1,"support","yes"
"ÃÖÀ¯Á¤",27,2701,2.48,60,1,"Tracer","platinum",1,0,0,0,"attack","yes"
"³»°¡°íÀÚ¶ó´Ï",573,2701,2.08,70,1,"Lucio","platinum",0,0,0,1,"support","yes"
"°ü´ëÇÏ",454,2701,1.02,55,1,"Winston","platinum",0,0,1,0,"charge","yes"
"³¿ÀÏ",391,2701,0.73,70,2,"Genji","platinum",1,0,0,0,"attack","yes"
"Á¶¼±¿ÕÁ¶¾Á·è¾Á·è",380,2701,1.06,27,2,"Genji","platinum",1,0,0,0,"attack","yes"
"Çã¼ö¾Æºñ",367,2701,1.72,27,1,"Winston","platinum",0,0,1,0,"charge","yes"
"YSL",334,2701,2.58,50,1,"Ana","platinum",0,0,0,1,"support","yes"
"January",323,2701,3.25,60,2,"Ana","platinum",0,0,0,1,"support","yes"
"½ÂÇã´Ï¹öÅÍÄ¨",299,2701,2.17,45,1,"Ana","platinum",0,0,0,1,"support","yes"
"³ª¿¬",64,2701,1.42,27,2,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"LOV3SICK",52,2701,2.45,30,2,"Mercy","platinum",0,0,0,1,"support","yes"
"¾ö¸¶",840,2701,0.03,55,2,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"ROU",568,2701,2.37,58,2,"Ana","platinum",0,0,0,1,"support","yes"
"GGkangVv",433,2701,0.45,25,2,"Ana","platinum",0,0,0,1,"support","yes"
"¿ùÇâ·ù",394,2701,3.15,58,2,"Genji","platinum",1,0,0,0,"attack","yes"
"¼­Æı",252,2701,2.54,50,2,"Widowmaker","platinum",0,1,0,0,"defence","yes"
"Hanzo",220,2701,1.01,25,2,"Genji","platinum",1,0,0,0,"attack","yes"
"ÇÑÁ¶Å¿ÇÏ¸éÁ¤Å©ÇÔ",220,2701,1.38,36,2,"Tracer","platinum",1,0,0,0,"attack","yes"
"Bigdrago",213,2701,2.31,33,2,"Ana","platinum",0,0,0,1,"support","yes"
"ÄÚÄ«Äİ¶ó",158,2701,1.21,17,2,"Winston","platinum",0,0,1,0,"charge","yes"
"ESTEBAN",111,2701,1.95,67,2,"Junkrat","platinum",0,1,0,0,"defence","yes"
"¹è´©",81,2701,1.28,17,2,"Zarya","platinum",0,0,1,0,"charge","yes"
"½Ã´Ö",70,2701,2.58,50,2,"Pharah","platinum",1,0,0,0,"attack","yes"
"ÇÏ·ç",685,2701,2.46,42,2,"Winston","platinum",0,0,1,0,"charge","yes"
"À±¹ÎÁö",536,2701,1.82,50,2,"Soldier: 76","platinum",1,0,0,0,"attack","yes"
"¶÷Áã½ã´õ",446,2701,1.66,54,2,"McCree","platinum",1,0,0,0,"attack","yes"
"ÇöÁø",415,2701,2.43,54,2,"Genji","platinum",1,0,0,0,"attack","yes"
"¶ùµ¥È¸Àå",398,2701,2.15,23,1,"Genji","platinum",1,0,0,0,"attack","yes"
"ÇÒ¸®¿ìµå",323,2701,1.27,31,2,"Zarya","platinum",0,0,1,0,"charge","yes"
"Å¸ÀÓ½ºÄù¾î",288,2701,2.26,69,2,"Mercy","platinum",0,0,0,1,"support","yes"
"Æ®Ãæ",280,2701,3.34,46,2,"Mercy","platinum",0,0,0,1,"support","yes"
"¾ûÅ­ÇÑ°ÅºÏÀÌ",274,2701,1.4,31,2,"Ana","platinum",0,0,0,1,"support","yes"
"¹ÚÇÏ¶÷",234,2701,2.1,58,2,"Zenyatta","platinum",0,0,0,1,"support","yes"
"shadow",212,2701,3.2,58,2,"McCree","platinum",1,0,0,0,"attack","yes"
"ÇõÁøÀÌÁ¸Àß",199,2701,0.9,23,2,"McCree","platinum",1,0,0,0,"attack","yes"
"¼ö¹Ú",161,2701,2.13,77,2,"Genji","platinum",1,0,0,0,"attack","yes"
"ÂÄÈ¢",147,2701,3.22,62,2,"Roadhog","platinum",0,0,1,0,"charge","yes"
"°«Á¶",115,2701,4.98,62,2,"Ana","platinum",0,0,0,1,"support","yes"
"giraffe",369,2701,2.36,54,2,"Mercy","platinum",0,0,0,1,"support","yes"
"giraffe",369,2701,2.49,46,3,"Reaper","platinum",1,0,0,0,"attack","yes"
"Áö°Ô",357,2701,1.48,23,2,"Ana","platinum",0,0,0,1,"support","yes"
"RSH",346,2701,2.17,43,2,"McCree","platinum",1,0,0,0,"attack","yes"
"½ÅÁ¤ÈÆ",244,2701,2.35,64,2,"Genji","platinum",1,0,0,0,"attack","yes"
"HOSHI",176,2701,0.72,57,2,"Hanzo","platinum",0,1,0,0,"defence","yes"
"ÀúÃÊ·Ï¾Ö°¡Á©´ÙÁÒ",84,2701,2.67,50,2,"Zarya","platinum",0,0,1,0,"charge","yes"
"ÇÑÁ¶´Â³»²¨¿©",67,2701,4.75,69,2,"McCree","platinum",1,0,0,0,"attack","yes"
"underground",704,2701,0.02,60,2,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"meaningless",466,2701,1.89,33,2,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"cmsk27",451,2701,3.33,53,2,"Genji","platinum",1,0,0,0,"attack","yes"
"Äí´Ï",427,2701,2.1,53,2,"Ana","platinum",0,0,0,1,"support","yes"
"°í±¸¸¶¸ÀÅÁ±¹",387,2701,2.14,40,2,"Hanzo","platinum",0,1,0,0,"defence","yes"
"Zico",362,2701,2.25,53,2,"Genji","platinum",1,0,0,0,"attack","yes"
"Ã§¸°Àú",340,2701,3.21,60,2,"Genji","platinum",1,0,0,0,"attack","yes"
"¸®ÆÛ",241,2701,1.95,43,2,"Roadhog","platinum",0,0,1,0,"charge","yes"
"Áö±¸¿ë»çº¤ÅÍ¸Ç",224,2701,1.5,64,2,"Winston","platinum",0,0,1,0,"charge","yes"
"TAEGI",217,2701,3.51,60,2,"Ana","platinum",0,0,0,1,"support","yes"
"doob",194,2701,1.74,60,3,"Mercy","platinum",0,0,0,1,"support","yes"
"ÀÌÀÇÀÖ¼Ò",108,2701,4.04,73,2,"Ana","platinum",0,0,0,1,"support","yes"
"chosung327",69,2701,8.74,100,2,"Mercy","platinum",0,0,0,1,"support","yes"
"JOY",561,2701,2.62,38,3,"McCree","platinum",1,0,0,0,"attack","yes"
"Àå°í",374,2701,2.54,63,2,"Doomfist","platinum",1,0,0,0,"attack","yes"
"¾îÁö·¯¿î±â»ç",295,2701,2.93,60,2,"Lucio","platinum",0,0,0,1,"support","yes"
"¼öÁö±¸º¸¾È°ü",285,2701,0.63,67,3,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"CTA",211,2701,3.66,47,3,"McCree","platinum",1,0,0,0,"attack","yes"
"sinnerz",183,2701,2.11,69,3,"McCree","platinum",1,0,0,0,"attack","yes"
"ºÎÇ¬´Ù¶÷Áã",135,2701,3.3,56,2,"Mercy","platinum",0,0,0,1,"support","yes"
"¹«½Ã¹«½ÃÇÑ¹ß¹Ù´Ú",113,2701,2.32,63,3,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"chocobbang",644,2701,2.13,75,3,"Reinhardt","platinum",0,0,1,0,"charge","yes"
"blue",477,2701,2.17,82,3,"Lucio","platinum",0,0,0,1,"support","yes"
"ÀÎÃµ¿¬ÇÕ",410,2701,2.08,47,3,"Ana","platinum",0,0,0,1,"support","yes"
"¿ø´õº¸ÀÌ",377,2701,2.38,41,3,"Genji","platinum",1,0,0,0,"attack","yes"
"Aiot",290,2701,1.16,47,3,"Ana","platinum",0,0,0,1,"support","yes"
"Áø¶ó¸é",208,2701,2.71,31,3,"Junkrat","platinum",0,1,0,0,"defence","yes"
"³ëºü²Ùºí·°",607,2701,2.59,39,3,"Ana","platinum",0,0,0,1,"support","yes"
"¼Ö¼şÀÌ",429,2701,2.23,44,3,"Ana","platinum",0,0,0,1,"support","yes"
"BewhY",346,2701,2.32,41,3,"McCree","platinum",1,0,0,0,"attack","yes"
